Date,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
04-12,8225,236,456.0,7989,24.0,138.3903145,49764.0,1860.0,2.869300912,84000024,USA,837.3076732000001,22.61398176
04-13,8936,262,603.0,8674.0,24.0,150.3532949093396,51751.0,1975.0,2.9319606087735006,84000024,USA,870.7400811160737,22.10161145926589
04-14,9472,302,607.0,9170.0,24.0,159.371801,53733.0,2122.0,3.18834459,84000024,USA,904.0883612,22.4028716
04-15,10032,311,607.0,9721.0,24.0,168.79411979974208,55763.0,2231.0,3.100079744816587,84000024,USA,938.244268579846,22.238835725677827
04-16,10784,319,736.0,10465.0,24.0,181.44694855666046,58843.0,2451.0,2.958086053412463,84000024,USA,990.0670246587144,22.72811572700297
04-17,11572,334,736.0,11238.0,24.0,194.70549783917613,62009.0,2612.0,2.886277220877981,84000024,USA,1043.3367797709536,22.571724853093677
04-18,12326,421,771.0,11905.0,24.0,207.3919777364056,65370.0,2757.0,3.4155443777381147,84000024,USA,1099.8875210635106,22.367353561577158
04-19,12847,461,914.0,12386.0,24.0,216.1580997874089,67891.0,2886.0,3.5883863937105938,84000024,USA,1142.3047834254671,22.464388573207756
04-20,13684,582,917.0,13102.0,24.0,230.2411020075429,71397.0,3014.0,4.253142356036247,84000024,USA,1201.2952323905686,22.02572347266881
04-21,14193,652,930.0,13541.0,24.0,238.80531721668046,73635.0,3158.0,4.593813851898823,84000024,USA,1238.9508583985255,22.25040512928909
04-22,14775,698,981.0,14077.0,24.0,248.597799047168,76529.0,3325.0,4.7241962774957695,84000024,USA,1287.6440584284746,22.50423011844332
04-23,15737,748,1040.0,14989.0,24.0,264.78399753673654,80100.0,3477.0,4.753129567261867,84000024,USA,1347.7281694536819,22.094427146215924
04-24,16616,798,1108.0,15818.0,24.0,279.5736737034005,84716.0,3618.0,4.80259990370727,84000024,USA,1425.3950012913626,21.774193548387093
04-25,17766,875,1165.0,16891.0,24.0,298.9230793821987,89123.0,3760.0,4.925137903861309,84000024,USA,1499.5452889665482,21.164021164021165
04-26,18581,910,1177.0,17671.0,24.0,312.63591905891224,96665.0,3962.0,4.897475916258544,84000024,USA,1626.4437390791534,21.322856681556424
04-27,19487,945,1263.0,18542.0,24.0,327.87988561977414,104976.0,4101.0,4.849386770667625,84000024,USA,1766.2810526413198,21.04479909683379
04-28,20113,1016,1295.0,19097.0,24.0,338.4126925371025,107785.0,4268.0,5.0514592552080755,84000024,USA,1813.544079208054,21.220106398846518
04-29,20849,1078,1361.0,19771.0,24.0,350.79631217153326,110929.0,4402.0,5.170511775145091,84000024,USA,1866.4436717768729,21.11372248069452
04-30,21742,1140,1432,19170.0,24,365.821546320374,114359.0,4559.0,5.243307883359396,84000024,USA,1924.1553774101574,20.96863214055745
05-01,23472,1080,1517,20875.0,24,394.92978268934877,120983.0,4718.0,4.601226993865031,84000024,USA,2035.6079541200354,20.10054533060668
05-02,24473,1251,1590,21632.0,24,411.77217841498083,125522.0,4910.0,5.1117558125280915,84000024,USA,2111.979217055744,20.06292649041801
05-03,25462,1281,1666,22515.0,24,428.4126672987472,132794.0,5051.0,5.03102662791611,84000024,USA,2234.3347632263703,19.837404760034566
05-04,26408,1317,1695,23396.0,24,444.32965666582817,136995.0,5199.0,4.987125113601938,84000024,USA,2305.0189834495277,19.687215995152982
05-05,27117,1390,1810.0,23917.0,24,456.2589859060612,140103.0,5337.0,5.125935759855442,84000024,USA,2357.312855492749,19.68138068370395
05-06,28163,1437,1903.0,24823.0,24,473.8585322886898,144012.0,5497.0,5.102439370805668,84000024,USA,2423.084009230508,19.51851720342293
05-07,29374,1503,2029.0,25842.0,24,494.23429774697195,148600.0,5663.0,5.11676993259345,84000024,USA,2500.2797251038346,19.27895417716348
05-08,30485,1560,2041.0,26884.0,24,512.9275061897066,152187.0,5811.0,5.11727078891258,84000024,USA,2560.633045251529,19.06183368869936
05-09,31534,1614,2159.0,27761.0,24,530.5775292828016,156028.0,5932.0,5.1182850256865615,84000024,USA,2625.2600602187163,18.81144161857043
05-10,32587,1644,2293.0,28650.0,24,548.2948546565186,159931.0,5955.0,5.044956577776414,84000024,USA,2690.930260535541,18.27415840672661
05-11,33373,1683,2298.0,29392.0,24,561.5197527987233,164780.0,6183.0,5.042998831390644,84000024,USA,2772.517450219448,18.52695292601804
05-12,34061,1756,2394.0,29911.0,24,573.0957450656912,169503.0,6287.0,5.155456387070256,84000024,USA,2851.984618063764,18.45806053844573
05-13,34812,1809,2456.0,30547.0,24,585.7317482524542,173574.0,6404.0,5.196483971044468,84000024,USA,2920.481514166709,18.395955417672067
05-14,35903,1866,2569.0,31468.0,24,593.8620634899631,178454.0,6553.0,5.197337269866028,84000024,USA,2951.760595995819,18.25195666100326
05-15,36986,1911,2685.0,32390.0,24,611.7756811475301,182826.0,6679.0,5.166819877791597,84000024,USA,3024.0766960871233,18.058184177797003
